"","Date","AGG","DBC","DFE","DIA","DXJ","EEM","EFA","EWG","EWH","EWI","EWT","EWU","EWW","EWY","EWZ","EZU","FEZ","FXI","GDX","GLD","IAU","IBB","ITB","IVV","IWD","IWM","IYR","KBE","KRE","LQD","OIL","SDS","SH","SLV","SPY","USO","VGK","VNQ","VTI","VWO","XHB","XLB","XLE","XLF","XLI","XLK","XLP","XLU","XLV","XLY","XME","XOP","USDOLLAR"
"1",2013-05-14,98.356033,26.139999,38.223469,135.850525,41.117676,39.010826,54.282848,23.707258,17.445478,24.068674,25.312872,32.048912,65.771255,52.773621,47.637608,31.113029,30.957085,33.59351,27.712507,137.809998,13.85,61.604462,25.622921,150.19371,76.063141,91.441589,61.145134,25.680803,29.871223,101.070107,21.92,156.388702,57.810932,22.57,149.531723,33.560001,44.133335,63.709511,77.446632,38.683403,31.334127,36.829739,71.525566,11.076737,39.392109,28.946993,36.680855,33.463615,45.485207,53.396114,34.784904,57.389385,83.71
"2",2013-05-15,98.498909,26.08,38.317913,136.430954,41.681488,39.019829,54.516308,23.643967,17.538588,24.230818,25.29487,32.13245,65.625336,52.572819,47.663872,31.157183,30.982819,33.59351,26.448017,134.630005,13.54,60.889748,25.58358,150.95311,76.483078,91.628189,61.687988,25.865561,30.027714,101.424911,21.98,154.79332,57.53146,21.76,150.337158,33.610001,44.260147,64.340469,77.782982,38.648296,31.421299,37.037453,71.323448,11.178253,39.554928,29.038567,37.041325,33.782391,45.726227,53.684685,34.32296,57.190273,83.96
"3",2013-05-16,98.766884,26.049999,38.274982,136.13623,41.15794,38.884903,54.144501,23.580675,17.479332,24.140736,25.348879,32.13245,64.959503,53.047436,47.655121,30.998217,30.785519,33.406639,26.52524,134.089996,13.48,59.635681,25.190142,150.229858,76.161423,91.394936,61.490589,25.800898,29.944866,101.889542,22.16,156.229156,57.751049,21.950001,149.631256,33.869999,44.065731,64.008392,77.464798,38.499107,30.898256,36.865856,70.971992,11.104935,39.355919,29.194242,36.821529,33.50555,45.253468,53.060989,34.175133,56.763615,83.72
"4",2013-05-17,98.525726,26.18,38.549725,137.138336,41.987553,39.055805,54.516308,23.770552,17.606302,24.302877,25.51091,32.266136,64.53994,53.093067,47.690144,31.271994,31.145782,33.735889,25.463459,131.070007,13.17,60.224655,25.58358,151.703445,76.983437,92.421326,61.877178,26.161173,30.340691,101.450287,22.379999,153.277695,57.232025,21.4,151.079254,34.209999,44.386936,64.365364,78.25573,38.630741,31.40192,37.263248,72.158226,11.251575,39.952915,29.487284,36.874283,33.824341,45.513016,53.57299,34.433834,58.034096,84.39
"5",2013-05-20,98.427467,26.35,38.807301,137.048721,42.003662,39.154743,54.818932,23.860968,17.767132,24.555094,25.474901,32.44994,63.600483,53.31213,48.101727,31.386805,31.205835,34.145245,27.046478,135.119995,13.57,59.480167,25.308168,151.739639,77.072792,92.570625,61.844265,26.290495,30.515591,101.331993,22.540001,153.237793,57.192101,22.280001,151.07019,34.439999,44.522182,64.514793,78.246635,38.718502,31.121038,37.299362,73.177513,11.274132,40.070503,29.487284,36.496208,33.656555,45.197853,53.414734,35.791965,59.361446,83.84
"6",2013-05-21,98.507866,26.200001,38.987591,137.469635,42.615791,39.073795,54.931332,23.942343,17.775597,24.465019,25.546917,32.44994,62.706623,53.266491,48.39946,31.457449,31.22299,33.922775,26.3708,132.880005,13.35,60.069145,25.081944,151.929504,77.242561,92.589302,62.132133,26.27202,30.515591,101.712143,22.33,152.719299,57.152176,21.620001,151.287399,34.110001,44.648983,64.880089,78.373924,38.692173,31.053238,37.254208,73.028107,11.302333,40.124786,29.395708,36.53138,33.723671,45.689144,53.656765,35.939785,59.02013,83.95
"7",2013-05-22,98.177391,26.08,38.498207,136.869659,42.39027,38.642036,54.377964,23.815758,17.589373,24.122725,25.312872,32.182587,61.621231,52.828388,48.084209,31.174847,30.948494,33.406639,26.708637,131.940002,13.26,59.883854,24.895052,150.790344,76.500969,91.23632,60.59404,25.884039,30.036919,100.909584,21.879999,155.311813,57.551426,21.51,150.165207,33.459999,44.234783,63.302727,77.601166,38.253391,30.627052,36.748455,72.184578,11.183896,39.772015,29.075195,36.469833,33.153217,45.689144,53.144772,35.50555,58.138386,84.46
"8",2013-05-23,98.14164,26.200001,38.343666,136.806976,40.561924,38.354195,53.599777,23.761511,17.267723,23.996614,24.916794,31.965361,62.131996,52.435909,47.856529,31.18368,30.93992,33.086277,26.901691,134.610001,13.53,59.979797,25.091772,150.347397,76.322258,91.348282,59.746887,25.828606,29.963276,101.010994,21.92,155.870209,57.751049,21.879999,149.730835,33.540001,43.9981,62.115524,77.455711,37.972572,30.791712,36.766518,72.219719,11.116216,39.663471,29.066038,36.320374,32.926723,45.670601,53.03307,35.219151,58.166836,83.8
"9",2013-05-24,98.14164,26.1,38.378006,136.806976,39.321545,38.021393,53.132866,23.643967,17.149216,23.906536,24.772768,31.898521,61.566509,52.143841,47.795235,31.068871,30.879875,32.534542,26.544544,133.759995,13.45,59.804436,24.973747,150.211761,76.241859,91.329605,59.516579,25.902514,30.082941,100.943413,21.799999,156.149414,57.771008,21.610001,149.604111,33.369999,43.955818,61.957787,77.355713,37.5952,30.723906,36.640087,71.797943,11.127496,39.536831,29.02025,36.663265,32.574383,45.531551,52.874809,34.941975,57.882397,83.76
"10",2013-05-28,97.534294,26.34,38.42094,137.80098,39.692047,38.228275,53.271206,23.860968,17.343903,24.284861,25.024818,31.982073,61.548264,52.68235,47.558796,31.360308,31.205835,33.068474,26.274275,133.490005,13.42,60.562164,25.052435,151.133896,76.626053,92.514626,58.924358,26.207361,30.451162,99.971893,22.09,154.434357,57.41169,21.530001,150.500061,33.790001,44.209419,61.426472,77.855728,37.779499,30.927313,36.974239,72.553627,11.240294,39.744873,29.157614,36.724812,32.196877,45.995033,53.386806,35.27459,58.754662,84.17
"11",2013-05-29,97.668266,26.17,38.618408,136.869659,38.491943,37.742554,52.761063,23.716299,17.00532,24.284861,24.98881,31.714718,61.402328,52.773621,45.886223,31.236664,31.077173,32.552338,27.509802,134.830002,13.54,59.913624,24.285221,150.11232,76.384811,91.656204,57.748169,26.170406,30.313084,99.929672,21.620001,156.229156,57.810932,21.709999,149.52269,33.099998,43.913563,60.123051,77.328468,37.252956,30.22024,36.856834,72.395454,11.240294,39.518742,29.084352,36.021431,31.718706,45.272011,52.837582,35.182194,58.716736,83.7
"12",2013-05-30,97.641472,26.17,39.090622,137.102554,38.201981,37.742554,52.968582,23.978506,16.861423,24.609142,24.826777,31.915226,61.24728,53.266491,45.859947,31.545763,31.377388,32.694721,29.0156,136.699997,13.73,60.628349,24.295055,150.708969,76.706467,92.272026,57.19709,26.530678,30.607651,100.056404,21.719999,155.07251,57.551426,21.98,150.074753,33.25,44.277046,59.558506,77.646622,37.165188,30.239613,36.974239,72.228523,11.375651,39.753929,29.267506,35.880772,31.802593,45.596436,52.837582,35.588715,58.489182,83.07
"13",2013-05-31,97.453911,25.860001,38.515377,135.311523,37.275726,37.058937,51.93964,23.643967,16.6752,23.9786,24.556728,31.363815,62.332661,52.609325,44.563931,30.892242,30.699739,32.045101,28.475058,133.919998,13.46,59.394138,23.931122,148.539215,75.580666,91.254974,56.497963,26.179646,30.211821,99.557945,21.27,159.699158,58.429768,21.440001,147.920853,32.610001,43.423294,58.761524,76.610245,36.454372,29.929659,36.396233,70.734741,11.189535,39.37402,28.992781,35.212563,31.609644,44.595341,52.241802,34.784904,57.256638,83.4
"14",2013-06-03,97.503136,26.18,38.953251,136.395081,36.558891,37.607628,52.138515,23.879049,16.84449,24.392958,25.006813,31.647879,61.648582,53.668083,45.080589,31.201347,30.999975,32.516743,29.30518,136.509995,13.71,58.709198,23.704895,149.325775,75.938065,92.122742,56.637798,26.087265,30.239433,99.296112,21.639999,157.864456,58.090408,21.98,148.735321,33.16,43.854393,59.093597,76.91935,37.033562,29.66814,36.576855,71.420113,11.200812,39.563976,29.139299,35.599426,31.676762,44.836349,52.474522,35.172943,57.768631,82.69
"15",2013-06-04,97.288376,26.280001,38.798706,135.795059,37.436813,37.148888,52.328739,23.698215,16.751381,24.248829,24.610739,31.564327,61.301998,53.038307,44.774094,30.989388,30.776945,32.196384,28.803246,135.229996,13.58,57.643749,23.045877,148.647736,75.527061,91.143005,55.979809,25.865561,30.009298,98.906319,21.68,159.419968,58.369877,21.77,148.020416,33.200001,43.643074,58.271713,76.546608,36.612324,29.038548,36.531708,70.85775,11.099298,39.346889,29.011097,35.608212,31.567707,44.558262,52.288345,34.849583,57.711739,82.8
"16",2013-06-05,97.234695,26.16,38.515377,133.708557,35.737339,36.483269,51.161453,23.408884,16.243509,23.996614,24.376692,31.079756,59.523407,52.134708,43.915916,30.565481,30.322329,31.760332,28.890118,135.520004,13.62,56.336742,22.68194,146.496063,74.499535,89.976662,55.379356,25.486816,29.595068,98.76226,21.74,163.926956,59.188335,21.780001,145.947968,33.259998,43.017536,57.790176,75.464783,35.866379,28.670483,35.718884,70.031792,10.918819,38.632309,28.727213,35.177395,31.290867,43.909401,51.422619,34.332191,56.763615,82.61
"17",2013-06-06,97.485222,26.26,39.064869,134.550323,34.980232,36.789093,51.446789,23.680134,16.302759,23.888525,24.574728,31.163303,60.645294,52.362896,44.143597,30.83042,30.528187,31.965002,29.247263,136.529999,13.73,57.96471,23.37047,147.834076,75.24115,90.928406,56.415718,25.773184,29.852812,99.185936,21.969999,160.895706,58.689274,21.93,147.269257,33.619999,43.372574,58.720024,76.173874,36.234966,29.33882,35.953701,70.559006,11.071099,38.87653,28.791313,35.326862,31.659979,44.549,51.96254,34.415337,57.294567,81.54
"18",2013-06-07,97.180977,26.32,39.082035,136.404037,36.132008,36.600204,52.138515,23.942343,16.251974,23.960587,24.646744,31.447363,60.462875,51.57795,43.548126,31.077703,30.854151,31.742535,27.982777,133.279999,13.4,59.291561,23.42948,149.732605,76.134628,91.628189,56.382813,26.133457,30.211821,98.796143,22.360001,156.907211,57.890785,20.860001,149.142624,34.16,43.685337,58.728317,77.119339,36.077007,29.551908,36.287861,71.446472,11.262851,39.609196,29.056879,35.766476,31.852926,44.956844,52.912056,33.971878,58.233212,81.66
"19",2013-06-10,96.984192,26.219999,39.099201,136.305511,37.324059,36.10548,52.190388,24.077967,16.125004,23.798445,24.556728,31.380531,60.380779,50.993805,43.075253,31.121859,30.84556,31.457767,28.079304,133.940002,13.47,58.990459,23.065546,149.714523,76.197166,92.188049,55.889317,26.355162,30.506386,98.491096,22.26,156.867325,57.890785,21.16,149.142624,34,43.668438,58.221893,77.146629,35.56802,29.309757,36.45945,71.244377,11.268492,39.491604,29.120983,35.766476,31.844543,45.021736,52.753792,33.981117,58.166836,81.65
"20",2013-06-11,96.993118,25.99,38.618408,135.401062,35.568199,35.421871,51.550549,23.851923,15.879531,23.474167,24.286674,31.079756,59.559891,50.309269,42.234592,30.742107,30.459562,30.986124,27.152657,133.25,13.4,59.030167,22.622927,148.240891,75.339409,91.189659,55.033916,26.004122,30.101355,98.304688,22.110001,159.978363,58.489655,20.91,147.604111,33.790001,43.20351,57.358482,76.364799,34.865952,28.873892,35.953701,70.163574,11.082376,39.129807,28.818783,35.678543,31.634811,44.836349,52.232494,33.334389,56.93428,81.11
"21",2013-06-12,96.832062,26.02,38.755783,134.201096,35.616528,35.179012,51.490021,23.716299,15.904923,23.077826,24.160648,31.079756,58.501862,49.89854,41.411446,30.636127,30.348053,30.781446,27.365015,134.25,13.49,57.716534,22.524569,147.002319,74.767578,90.284576,54.227852,25.699284,29.751551,97.965729,22.27,162.650635,58.968754,21.02,146.382355,34.029999,43.195057,56.578102,75.71933,34.629005,28.815775,35.773079,69.733032,10.96394,38.85844,28.626478,35.502701,31.324417,44.382149,51.655346,33.084938,56.365414,80.95
"22",2013-06-13,97.306267,26.190001,38.953251,135.902512,35.906483,35.925579,52.276855,23.978506,16.19272,23.564245,24.232664,31.464075,59.724075,50.144978,42.269615,31.007051,30.742636,31.092913,27.635284,133.740005,13.45,58.510666,23.508165,149.235397,76.04528,91.88015,55.881096,26.078028,30.239433,99.016502,22.459999,157.70491,58.090408,21.040001,148.608643,34.330002,43.702244,58.04755,76.892067,35.427597,29.86186,36.432369,70.901695,11.172614,39.428303,28.956148,35.871975,31.836147,45.068085,52.62347,33.759388,57.398853,80.74
"23",2013-06-14,97.333099,26.299999,38.86739,134.917511,34.440582,35.35891,51.706188,23.725342,16.023428,23.041794,23.836588,31.246851,59.094723,49.451309,41.709171,30.724445,30.408096,30.238617,27.143003,134.429993,13.51,58.133453,23.498335,148.286133,75.51812,91.170998,56.020916,25.745476,29.723938,98.948669,22.77,159.699158,58.44973,21.33,147.676483,34.740002,43.338753,58.263412,76.455704,34.918606,29.86186,36.170441,70.216301,11.025978,39.165977,28.736366,35.78405,31.87809,44.993923,52.45591,33.15884,56.630878,80.65
"24",2013-06-17,97.261536,26.360001,39.348194,135.920471,35.447384,35.682724,52.449787,24.059885,16.336618,23.456148,24.160648,31.41394,58.83934,49.743382,41.490253,31.121859,30.888449,30.683558,27.210573,133.770004,13.45,57.637123,23.881945,149.497528,76.107834,91.768166,56.09494,25.884039,29.908045,98.804626,22.780001,157.186417,57.970634,21.1,148.816803,34.759998,43.803677,58.429443,76.992073,35.16433,30.307411,36.47752,71.226799,11.133135,39.473518,29.001932,36.100563,31.978764,45.095901,52.744484,33.057213,57.692772,80.73
"25",2013-06-18,97.225739,26.41,39.648697,137.102554,36.325306,35.835629,52.82159,24.267841,16.497446,23.564245,24.286674,31.547619,58.428894,50.017193,41.236305,31.342648,31.060011,30.754753,26.428715,132.130005,13.29,58.418015,24.019648,150.591492,76.634979,92.850517,56.185413,26.096506,30.221024,98.609749,22.92,154.753418,57.551426,20.879999,149.993271,34.959999,44.015003,58.728317,77.573914,35.243313,30.578619,36.640087,71.63102,11.206455,39.934826,29.230877,36.232456,32.196877,45.475945,53.284401,33.177326,58.195274,80.75
"26",2013-06-19,96.572548,26.450001,38.979008,135.302551,36.349476,34.729259,51.83588,23.725342,16.158861,22.897673,23.854593,30.946077,56.212502,48.730259,39.747623,30.689119,30.305168,29.909353,25.588943,130.589996,13.13,57.249989,23.311447,148.62059,75.616394,91.712181,54.49929,25.920986,30.073734,97.21154,22.799999,158.901459,58.30999,20.6,147.920853,34.779999,43.09362,56.926777,76.58297,34.120022,29.881233,36.360104,70.971992,11.054176,39.328793,28.892044,35.511494,31.458649,44.752926,52.679325,32.669186,57.816029,81.59
"27",2013-06-20,95.928314,25.59,37.940132,132.159302,34.875515,33.173145,49.933651,22.94776,15.473235,22.123005,22.882404,30.010338,53.640392,46.868305,38.477867,29.66468,29.164324,28.6635,23.697039,123.599998,12.43,55.562466,21.973743,144.841583,73.71328,89.286194,52.36898,25.782423,30.000095,95.872696,22,166.878433,59.787209,18.969999,144.25563,33.630001,41.732677,54.560715,74.682953,32.636921,28.447708,35.420853,68.898262,10.817304,38.433323,28.25102,34.438847,30.569416,43.603516,51.301594,31.59745,55.388855,82.1
"28",2013-06-21,95.391449,25.43,37.742664,132.566681,36.494461,33.649876,50.097935,22.613216,15.498624,21.87079,23.026432,29.926794,54.579849,46.82267,38.477867,29.337919,28.978107,29.135145,24.03488,125.050003,12.58,55.784172,21.698338,145.284592,74.043854,89.547447,52.985863,25.9587,30.318167,95.084618,21.74,166.000961,59.587582,19.389999,144.718719,33.23,41.369202,55.299591,74.873856,33.216129,27.98723,35.300724,69.016579,10.82693,38.456955,28.080748,34.893723,30.968613,44.033695,51.400593,31.499043,55.310848,82.52
"29",2013-06-24,95.006676,25.32,36.988434,131.265579,35.43911,32.966267,49.311092,22.305798,15.261617,21.924835,22.666363,29.54248,53.768082,45.773037,37.716026,28.843363,28.494997,28.423229,22.924833,123.93,12.45,55.579006,21.432762,143.42218,73.01635,88.371758,52.64864,25.615425,30.123991,94.466057,22.01,169.949585,60.326191,18.969999,142.890045,33.639999,40.731293,55.048981,73.91114,32.465408,27.550991,34.736492,67.992416,10.6344,37.811455,27.740208,34.752129,30.943169,43.661243,50.933655,30.060097,54.445129,82.63
"30",2013-06-25,95.114105,25.34,36.785542,132.180832,35.860237,33.66787,49.942299,22.568008,15.540951,21.816744,23.296484,29.893372,54.917324,46.603619,38.32901,29.117132,28.767296,28.970657,22.837961,123.470001,12.41,55.800709,21.668827,144.841583,73.8741,89.220863,53.619198,26.181358,30.761976,94.779564,22.049999,166.679016,59.727318,18.91,144.263824,33.740002,41.179554,55.970943,74.650993,33.088039,27.948456,34.945808,68.866486,10.832591,38.238766,27.970304,34.805225,31.349987,43.88472,51.391251,30.403584,55.48209,82.8
"31",2013-06-26,95.516724,25.27,37.129574,133.517883,35.714458,34.19857,50.141159,22.730757,15.786419,21.996899,23.476517,29.976919,56.121292,46.548851,39.038315,29.390902,29.18014,29.482441,21.447992,118.279999,11.89,57.249989,21.849844,146.266327,74.490601,89.640739,54.421188,26.329794,30.845192,95.499847,22.110001,163.488235,59.168373,17.889999,145.692184,33.799999,41.472645,56.817463,75.345169,33.790722,28.200504,35.109615,69.290283,10.94018,38.611507,28.135969,35.168049,31.748329,44.517895,52.035625,29.809443,55.58672,83.23
"32",2013-06-27,95.919403,25.26,37.632397,134.513962,36.475723,34.884403,50.645317,22.873281,15.862183,22.006092,23.63855,30.031185,58.28796,48.191746,39.541088,29.604431,29.347033,29.692646,21.998188,115.940002,11.65,57.727329,22.381088,147.120483,75.178581,91.031044,55.392567,26.756571,31.409206,96.364166,22.49,161.454102,58.809052,17.889999,146.547394,34.330002,41.765736,57.957329,75.902336,34.306599,28.898487,35.091412,69.422707,11.081745,38.993347,28.274029,35.327351,31.816128,44.676174,52.483898,30.208632,55.520138,83.15
"33",2013-06-28,95.928314,25.129999,37.385399,133.302582,36.937344,35.084888,50.548283,22.726067,15.879509,21.711943,23.944609,29.946402,59.960419,48.556847,39.157196,29.387287,29.10108,29.720058,23.639124,119.110001,11.99,57.558506,22.01709,146.184601,74.865875,90.508507,55.151783,26.645235,31.325998,96.304848,22.35,162.929825,59.268188,18.969999,145.946899,34.18,41.489887,57.596935,75.509583,34.502289,28.520409,34.900299,69.131355,11.013794,38.76606,28.154371,35.106102,31.892412,44.331661,52.670666,30.78422,55.3489,83.38
"34",2013-07-01,96.060997,25.290001,37.667686,134.083237,37.536625,35.194244,51.024654,22.86408,15.836194,22.061243,24.070633,30.302498,60.649601,49.095348,39.094704,29.703959,29.38217,29.683502,24.025227,121.129997,12.17,59.008392,22.095789,147.393097,75.232201,91.982796,54.861206,26.997786,31.890009,96.55394,22.73,160.935577,58.689274,18.93,146.802094,34.669998,41.998489,57.471207,76.139816,34.564541,28.811232,35.100513,69.625763,11.04777,39.15699,28.301641,35.362751,31.494072,44.452717,53.034874,31.034868,55.767479,83.25
"35",2013-07-02,96.060997,25.389999,37.588295,133.643524,38.200706,34.565456,50.768829,22.505245,15.853517,21.638407,23.944609,30.132923,59.804203,48.374294,37.791248,29.314901,28.890272,29.263105,22.924833,120.050003,12.06,59.207001,21.899029,147.15683,75.089333,91.917183,55.500484,27.146227,32.195137,96.85997,23.09,161.294556,58.789093,18.68,146.665665,35.209999,41.567463,58.351261,76.05761,33.977509,28.549496,34.991302,69.775871,11.059095,38.738781,28.347656,35.40699,31.485592,44.359592,53.128265,30.932753,55.843601,83.76
"36",2013-07-03,95.926544,25.620001,37.711792,134.190933,38.014435,34.246502,50.786469,22.440842,15.723572,21.711943,23.764574,30.183802,59.703121,47.844913,37.532349,29.287758,28.811214,28.998074,23.339897,120.739998,12.14,59.170589,22.056444,147.311325,75.179199,92.104622,55.259708,27.211172,32.315338,96.579437,23.549999,161.095123,58.70924,19.02,146.729324,35.84,41.610569,57.965714,76.167213,33.710663,28.704609,35.000412,69.731728,11.025118,38.756977,28.513325,35.336201,31.366936,44.294422,53.371067,30.756367,56.148018,83.45
"37",2013-07-05,94.877708,25.559999,37.632397,135.518982,38.848591,34.027786,51.024654,22.210819,15.818868,21.969322,24.034626,30.353376,59.262028,47.196888,37.02346,29.323952,28.91662,29.308804,22.6063,118.089996,11.87,60.319256,21.613739,148.937805,75.951912,93.407265,54.678566,27.925549,33.221462,95.355278,24.059999,157.585251,58.090408,18.209999,148.312286,36.560001,41.714012,57.689133,76.980125,33.550552,28.549496,35.237026,70.596962,11.223309,39.366093,28.697401,35.424698,31.273712,44.899666,53.950073,30.524279,57.032772,84.69
"38",2013-07-08,95.370766,25.690001,38.020538,136.416382,38.646122,34.073345,51.342239,22.569653,15.766887,22.208319,23.872595,30.539902,59.399868,47.315536,37.014523,29.713003,29.38217,29.436747,22.104368,119.510002,12.02,60.061047,21.308764,149.755585,76.383224,93.782112,54.894428,28.027601,33.212208,96.137383,23.940001,155.830322,57.771008,18.42,149.158432,36.41,42.196751,57.747803,77.391167,33.603924,28.326525,35.437225,71.056091,11.30825,39.475197,28.678993,35.778671,31.7229,45.151077,54.454376,30.728502,57.194489,84.41
"39",2013-07-09,95.469353,25.85,38.13522,137.107407,38.840488,34.51989,51.624531,22.707666,15.957478,22.07963,24.160648,30.709471,59.500954,47.890556,37.469849,29.758244,29.355816,29.573833,22.413248,120.620003,12.12,60.408627,22.154821,150.82782,77.039116,94.653679,55.591808,28.111095,33.369404,96.222404,24.209999,153.596756,57.351799,18.57,150.231949,36.77,42.282955,58.569164,77.939194,34.004189,29.111759,35.983261,71.780075,11.404514,40.029774,28.789442,36.044159,31.951735,45.281429,54.669159,31.359793,57.841404,84.78
"40",2013-07-10,95.218376,25.93,38.205799,137.035553,38.443665,34.191818,51.774502,22.910082,15.992126,22.208319,24.286674,30.794258,59.069054,47.753647,37.068092,29.966345,29.531494,29.656086,22.384291,120.949997,12.16,61.113712,22.036762,150.891418,76.922333,94.9161,55.591808,27.82349,33.008797,95.941887,24.690001,153.397339,57.331837,18.48,150.28656,37.43,42.576046,58.594322,77.975731,33.675083,29.140844,35.974155,71.338638,11.336562,40.020687,28.881479,36.088406,32.129711,45.579395,54.725185,31.545465,57.708218,84.23
"41",2013-07-11,95.854836,26.059999,38.840939,138.534149,39.002464,35.86861,53.115391,23.609348,16.537905,22.686312,25.29487,31.557331,60.429073,50.336655,38.335842,30.771601,30.339615,31.209717,24.102446,124.239998,12.49,62.355049,23.22714,153.072205,77.901711,96.031319,57.127724,27.572996,32.463268,97.072472,24.43,149.249298,56.513382,19.49,152.333588,37.009998,43.713947,60.010769,79.108322,35.240543,30.187819,36.556591,71.912498,11.444152,40.657097,29.36928,36.654778,32.646713,46.166008,55.509655,32.548088,58.355122,82.92
"42",2013-07-12,95.747238,26.16,38.937977,138.345688,39.245415,35.485863,52.762531,23.563343,16.304003,22.024473,25.060823,31.353846,59.850147,49.743382,37.755547,30.491114,30.120022,30.350649,23.523294,124.129997,12.47,63.897625,23.197632,153.017654,78.10836,96.228111,56.754124,27.897709,32.860863,96.800453,24.799999,148.730804,56.533344,19.209999,152.397247,37.560001,43.31741,59.641994,79.181396,34.866959,30.197512,36.429169,72.318642,11.52343,40.411617,29.387684,36.663631,32.748402,46.445362,55.771141,32.037483,58.269512,83.16
"43",2013-07-15,95.953423,26.09,38.964439,138.767502,39.658443,35.85038,53.088936,23.65535,16.304003,22.300241,25.204851,31.506462,60.796654,50.154106,38.81794,30.644928,30.251774,30.661375,23.446074,124.18,12.47,63.907543,22.73525,153.699142,78.395897,97.071564,56.961674,28.092543,33.184475,97.421043,24.91,147.933105,56.273834,19.280001,152.979492,37.669998,43.576015,59.893429,79.48278,35.320591,29.906691,36.520195,72.256828,11.574395,40.557083,29.47052,36.716721,33.282349,46.491909,55.631054,32.065342,57.860435,83.2
"44",2013-07-16,96.105812,26.120001,38.964439,138.462326,39.051052,35.996189,53.053646,23.74736,16.312662,22.300241,25.312872,31.472544,60.263668,50.026325,38.648312,30.699217,30.260559,30.725344,24.758821,124.889999,12.55,63.255436,22.597515,153.054016,77.982559,96.584259,56.87035,27.786383,32.842373,97.276505,24.76,149.089767,56.513382,19.33,152.406311,37.48,43.601879,59.935349,79.126595,35.382851,29.635252,36.247177,71.815376,11.529096,40.338894,29.488928,36.583973,33.10437,46.221882,55.332214,32.297428,57.708218,82.64
"45",2013-07-17,96.311996,26.1,39.26437,138.588028,39.626041,36.324253,53.212437,23.811766,16.234694,22.484083,25.384886,31.625162,61.476658,50.583084,39.273254,30.717316,30.30448,30.917269,24.015574,123.32,12.39,63.626179,22.882822,153.381149,78.225174,96.959106,57.169235,27.990492,33.055027,97.642075,24.959999,148.292068,56.373646,18.66,152.797546,37.799999,43.644985,60.153244,79.382332,35.676376,29.722498,36.5839,72.133224,11.580057,40.457066,29.516533,36.654778,33.087421,46.342934,55.360226,32.43668,58.259998,82.84
"46",2013-07-18,96.132721,26.209999,39.60841,139.39563,40.071461,35.895947,53.565308,24.014181,16.174051,22.980463,24.700754,31.947351,61.302067,49.998943,39.460743,31.061131,30.690964,30.734489,23.919048,124.010002,12.46,63.536804,22.695896,154.253433,78.91703,97.605782,57.52623,28.574974,33.693016,97.387032,25.33,146.656799,56.034286,18.719999,153.634521,38.34,44.007038,60.664524,79.829872,35.329491,29.644943,36.602085,72.901344,11.732947,40.866192,29.442911,36.778671,33.375576,46.473297,55.677742,32.88229,59.230358,82.95
"47",2013-07-19,96.383728,26.23,39.881874,139.382996,39.626041,35.7957,53.521194,24.078592,16.217369,23.090769,24.30468,31.99822,60.732315,50.117599,39.032211,31.142557,30.787594,30.825874,24.961525,125.110001,12.57,64.549744,22.853306,154.607803,79.294403,97.755707,57.468109,28.658478,33.868698,97.9226,25.41,146.178177,55.914513,18.879999,153.907486,38.450001,44.162201,60.622612,79.948631,35.178268,29.848522,36.838707,73.916687,11.738611,41.284393,28.945902,36.991058,33.384056,47.087849,55.631054,32.947273,59.810673,82.71
"48",2013-07-22,96.509224,26.209999,40.146523,139.374023,39.407383,36.151108,53.821129,24.106192,16.355978,23.348148,24.646744,32.150837,61.256119,50.400539,39.75536,31.287325,30.945704,30.862434,26.486631,128.839996,12.96,64.778152,22.577847,154.853119,79.483101,97.961868,57.634148,28.946079,34.155323,98.1436,25.02,145.619781,55.83466,19.77,154.207718,37.919998,44.377712,60.807014,80.122192,35.551861,29.761278,36.875107,73.678307,11.817888,41.311684,29.028738,36.911411,33.350143,47.320625,55.5937,33.485718,59.629925,82.32
"49",2013-07-23,96.455414,26.25,40.322952,139.598633,39.415485,36.542961,53.935814,24.189001,16.598549,23.476839,24.880789,32.184753,62.17506,50.811264,40.31781,31.441135,31.0599,31.712364,27.365015,129.710007,13.05,63.672527,22.843464,154.535095,79.510056,97.896278,57.609257,29.205851,34.43272,97.990578,25.190001,146.098404,55.954437,19.77,153.880188,38.09,44.446674,60.73996,79.976036,35.943214,29.887299,36.984306,73.80191,11.772584,41.284393,28.909088,36.840614,33.434906,47.153027,55.518986,34.358376,59.772636,82.04
"50",2013-07-24,96.14167,26.040001,40.25238,139.365067,39.285904,36.169338,53.865246,24.253405,16.659187,23.807758,24.700754,32.083008,61.761513,50.656105,39.541088,31.658289,31.305838,31.383358,26.013655,127.480003,12.82,63.891006,22.18433,153.989929,78.926018,97.080963,56.488453,29.31719,34.589878,97.514549,24.709999,147.135406,56.134098,19.469999,153.316132,37.400002,44.558739,59.558186,79.656349,35.507374,29.266867,36.638489,72.980789,11.687647,40.966209,29.102365,36.601685,32.926395,47.078541,55.332214,33.188644,58.58345,82.4
